0,East coast
1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
1,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
1,We're pleased to inform you that your car accident insurance claim is settled. Log in to www.carinsuk.net for withdrawal.
1,"An arrest warrant has been filed against you for unpaid tax. To inquire about this matter, press 1."
1,UR GOING 2 BA0AS! CallFREEFONE 08081560665 and speak to a live operator to claim either Ba0as cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
0,Is there coming friday is leave for pongal?do you get any news from your work place.
0,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx"
0,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sne0"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."
1,"We apologize for the delay. The delivery of your item is currently on hold. To expedite the process, confirm your details and provide your bank card information for payment."
0,"She was supposed to be but couldn't make it, she's still in town though"
0,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*"
0,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
0,Argh why the fuck is nobody in town ;_;
0,Nothin comes to my mind. Ü help me buy hanger lor. Ur laptop not heavy?
0,"Sorry, I'll call later"
0,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
0,No. Thank you. You've been wonderful
0,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.
0,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL
1,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04
0,Hey i will be late... i'm at amk. Need to drink tea or coffee
0,K..k..i'm also fine:)when will you complete the course?
1,We currently have a message awaiting your collection. To collect your message just call 08718723815.
1,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1
1,"Congratulations, Vodafone is offering you a shot at winning an iPhone 15 through our quiz."
1,"A surprise message from someone through our dating service! Call 09058095107 to find out who�s interested. POBox 7, S3XY. 150p"
1,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC
1,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
0,"Sir Goodmorning, Once free call me."
0,That means get the door
1,Filthy stories and GIRLS waiting for your
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
1,"An acquaintance has asked our dating service to reach out to you! Call 09058095107 to reveal the sender. POBox 7, S3XY. 150p"
0,K I'll call you when I'm close
1,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
1,"We're delighted to inform you that you've won a lucky draw from our loyal customer group. To access your prize money, fill in your details and include your bank information for the payment."
0,What time you coming down later?
0,"Sorry, I'll call later"
1,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007"
1,You're a winner! Receive �500 in CD vouchers or a guaranteed �125 gift. Text MUSIC to 87066 for a free entry to the �100 weekly draw.
0,"No, I was trying it all weekend ;V"
0,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks."
0,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
0,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola
0,Aight should I just plan to come up later tonight?
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
1,ROMCAP1 Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
1,UR GOING 2 BA0AS! CallFREEFONE 08081560665 and speak to a live operator to claim either Ba0as cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
0,"Miss ya, need ya, want ya, love ya."
0,Just seeing your missed call my dear brother. Do have a gr8 day.
0,You always make things bigger than they are
1,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
1,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call"
1,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)
1,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow
0,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
0,But i'll b going 2 sch on mon. My sis need 2 take smth.
0,Or ü go buy wif him then i meet ü later can?
1,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
0,Stop knowing me so well!
1,"Hey, it's your SIM provider calling! We're thrilled to offer you an upgrade to an unlimited data plan, and it won't cost you anything."
1,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
1,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
1,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
1,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
1,HMRC urgently notifies you of an existing arrest warrant related to tax exploitation.
1,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+
0,"What will we do in the shower, baby?"
1,"You've received a message from HMRC. There are unclaimed tax returns on your account. To claim the amount, please update your bank details."
1,"Hello, it's your wifi company. You've earned a free upgrade to an unlimited plan. Confirm your order with a simple click below."
0,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
1,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
0,Why don't you wait 'til at least wednesday to see if you get your .
0,I'm at home. Please call
1,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM"
1,"We've settled your car accident insurance claim. To proceed with withdrawal, sign in at www.carinsuk.net."
1,"Hi there, this is your wifi service. We're offering you a complimentary upgrade to an unlimited plan. Confirm your order via the link below."
0,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
0,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
1,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
0,How are you enjoying this semester? Take care brother.
1,"We want to remind you that your health insurance is close to expiration. To renew your plan, press 1 to speak with our health agent."
0,I am taking you for italian food. How about a pretty dress with no panties? :)
1,This call is from HMRC concerning an arrest warrant issued due to tax exploitation.
0,Thanx 4 sending me home...
0,they released another Italian one today and it has a cosign option
0,Where's my boytoy? I miss you ... What happened?
0,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE
1,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.
1,"For SMS Service: Go to www.comuk.net, use code 3qxj9 to access your text credits. To cancel, reply with STOP. No extra charges."
0,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
0,"I can't right this second, gotta hit people up first"
0,Sorry completely forgot * will pop em round this week if your still here?
1,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop"
0,Realy sorry-i don't recognise this number and am now confused :) who r u please?!
0,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting."
0,Hi darlin did youPhone me? Im atHome if youwanna chat.
1,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
0,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
1,Your health insurance is on the verge of expiring. Press 1 to talk to our health agent for plan renewal.
0,I'm now but have to wait till 2 for the bus to pick me.
0,"I'm not sure, I was just checking out what was happening around the area"
1,"Royal Mail is contacting you to let you know that your package wasn't delivered today. To reschedule, please use the link below."
0,I will once i get home
1,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
1,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
1,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk
1,HMRC wants to inform you that there are unclaimed tax returns in your account. Please update your bank details to claim the amount.
1,Good news! Your car accident insurance claim has been processed. Please sign in at www.carinsuk.net for the withdrawal.
1,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm"
1,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply
1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
1,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X"
0,I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book
1,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
0,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
1,RCT' THNQ Adrian for U text. Rgds Vatian
0,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight"
1,"Dear user, we've upgraded your SIM plan to unlimited usage at the same cost for an improved user experience. Kindly make the payment online, as this is a special package."
1,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
0,So u gonna get deus ex?
0,Ok
1,"The delivery of your item is pending. To proceed, kindly validate your information and submit your bank card details for payment."
1,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
1,"Exciting news! You've been chosen as the lucky draw winner among our loyal customers. To claim your prize money, please complete your details and supply your bank details for payment."
0,Dai  &lt;#&gt;  naal eruku.
0,That depends. How would you like to be treated? :)
1,"You have been selected as a lucky draw winner from our loyal customer pool. To collect your prize money, fill out your details and include your bank information for payment."
0,Home so we can always chat
1,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
1,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541
1,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV"
1,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p"
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
0,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
1,A special offer awaits you! Secure an iPhone 15 for free by filling out your details and participating in our lucky draw.
1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
1,Vodafone brings you good news! You could win an iPhone 15 simply by taking our quiz.
0,"Sir, I need Velusamy sir's date of birth and company bank facilities details."
1,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
0,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only
1,"Royal Mail informs you that your package hasn't been delivered today. To arrange a new delivery, click on the link below."
1,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
1,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones
1,500 free text msgs. Just text ok to 80488 and we'll credit your account
1,"Good day, this is the bank calling. To verify your identity, could you please input your bank card number?"
0,have you ever had one foot before?
0,"Nah I don't think he goes to usf, he lives around here though"
1,"Your Ringtone Order with reference T91 has been received. You'll incur a weekly charge of GBP 4. To cancel, please contact our customer services at 09057039994."
0,Unni thank you dear for the recharge..Rakhesh
1,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net
0,My drive can only be read. I need to write
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
1,"Dear Amazon User, your payment method is currently blocked. Utilize the link for payment completion."
0,O. Well uv causes mutations. Sunscreen is like essential thesedays
1,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
1,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
1,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
0,"Yeah why not, is the gang all ready"
0,Mm i had my food da from out
1,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
1,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...
0,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.
1,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription
1,You've won big! �500 in CD vouchers or a guaranteed �125 gift awaits you. Claim your free entry to the �100 weekly draw by texting MUSIC to 87066.
0,"Aight no rush, I'll ask jay"
1,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04
1,Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged
1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
0,Hi dear we saw dear. We both are happy. Where you my battery is low
1,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL"
0,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
0,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you."
0,Lmao you know me so well...
0,Sure! I am driving but will reach my destination soon.
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
0,Dear where you will be when i reach there
1,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow
1,You're a winner today! Receive �500 in CD vouchers or a guaranteed �125 gift. Text MUSIC to 87066 for a free entry to the �100 weekly draw.
1,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more
1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
0,Are you willing to go for apps class.
0,I am on the way to ur home
0,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite"
0,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
1,"Someone familiar is eager to connect through our dating service! Call 09058095107 to uncover their identity. POBox 7, S3XY. 150p"
0,She ran off with a younger man. we will make pretty babies together :)
0,I am not having her number sir
1,"Your item's delivery is currently paused. To resume the process, please confirm your details and share your bank card information for payment."
1,"Greetings! This call is from your bank. To proceed, may we request your bank card number for identification?"
0,"It's fine, imma get a drink or somethin. Want me to come find you?"
1,"We're thrilled to announce that you're the lucky draw winner among our loyal customers. To access your prize money, we need you to fill in your details and bank details for payment."
1,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412
0,Sent me ur email id soon
0,Then anything special?
0,Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!
0,Ok lor ü reaching then message me.
1,"Received a special message through our dating platform! Dial 09058095107 to find out who�s looking to get in touch. POBox 7, S3XY. 150p"
0,Reason is if the team budget is available at last they buy the unsold players for at base rate..
0,"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......"
1,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's
1,You are receiving this call to notify you of an arrest warrant due to unpaid taxes. Press 1 for further information.
0,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later"
0,Pls confirm the time to collect the cheque.
1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
1,Greetings! Your SIM provider is here to inform you about a fantastic opportunity�a free upgrade to an unlimited SIM plan.
0,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
0,Omg how did u know what I ate?
0,It is only yesterday true true.
1,"Your Ringtone Order, with Reference T91, has been acknowledged. There will be a weekly charge of GBP 4. To cancel, please call our customer service at 09057039994."
1,"Good day! We're calling from your SIM company, and we have some great news for you�a free upgrade to an unlimited SIM plan."
1,You're in for a lucky surprise! Score an iPhone 15 at no cost by completing your details and taking part in our lucky draw.
0,Now only i reached home. . . I am very tired now. . I will come tomorro
1,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
0,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you"
0,Are you staying in town ?
0,Not yet chikku..wat abt u?
1,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
1,3. You have received your mobile content. Enjoy
0,Am on a train back from nort0pton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
1,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16"
1,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU"
0,Jus finish bathing...
1,"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154"
1,Attention Amazon User: Your payment method has been blocked. Kindly use the provided link to finalize the payment.
0,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
1,Your insurance claim for the car accident is now settled. Visit www.carinsuk.net to proceed with the withdrawal.
1,"Access Text Services: Log in at www.comuk.net with code 3qxj9 to use your included text credits. To cancel, reply with STOP. No extra fees."
1,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!"
0,I send the print  outs da.
0,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
1,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468"
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
1,"Your health insurance is near its expiry. To renew your plan, press 1 to talk to our health agent."
0,"Call me. I m unable to cal. Lets meet bhaskar, and deep"
1,"This call is to inform you that an arrest warrant has been filed on you for unpaid tax. To know more about this charge, please press 1."
0,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too."
1,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n
0,K:)k..its good:)when are you going?
0,Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...
1,Big win alert! Claim �500 in CD vouchers or a guaranteed �125 gift. Get a free entry to the �100 weekly draw by texting MUSIC to 87066.
1,"Hello, it's the bank calling. For identification, we kindly ask you to input your bank card number."
1,"Congratulations on your win in our lucky draw for loyal customers. To claim your prize money, please fill out your details and include your bank details for payment."
1,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p"
1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589"
1,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
0,Once free call me sir. I am waiting for you.
0,"Its ok chikku, and its my 1 of favourite song..:-)"
0,Yup having my lunch buffet now.. U eat already?
1,We're calling on behalf of your bank. Can you confirm your identity by entering your bank card number?
1,"Someone familiar has asked us to connect you two through our dating service! Call 09058095107 to uncover the mystery. POBox 7, S3XY. 150p"
1,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
0,"I'll see, but prolly yeah"
0,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
1,"Hello, we're pleased to announce that your SIM plan is now unlimited, and there's no change in the price for an improved user experience. Kindly make an online payment for this special package."
0,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.
1,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
0,Meeting u is my work. . . Tel me when shall i do my work tomorrow
1,"Dear user, your current SIM plan has been upgraded to unlimited at the same cost to enhance your user experience. Kindly make the payment online, as this is a special package."
0,"Tick, tick, tick ... Babe"
1,"Your Ringtone Order, with Reference T91, has been acknowledged. There will be a weekly charge of GBP 4. To cancel, please call our customer service at 09057039994."
1,"Hello, your SIM plan has been enhanced to unlimited, and there's no change in the price, all for a better user experience. Please make an online payment for this special package."
0,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.
1,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!
1,"We are contacting you to inform you about an arrest warrant issued for unpaid taxes. For additional information, press 1."
0,"That means you got an A in epi, she.s fine. She.s here now."
1,"Your health insurance is on the brink of expiring. For plan renewal, press 1 to connect with our health agent."
0,I've not sent it. He can send me.
1,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
0,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb"
1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
1,Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP
0,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ"
0,"I didnt get ur full msg..sometext is missing, send it again"
1,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery
1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
1,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS"
1,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
1,Important: Your Amazon payment method has been halted. Click the link to finish your payment.
1,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
0,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
1,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX"
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
1,Don't miss your chance to be lucky! Claim an iPhone 15 for free by simply sharing your information and joining our lucky draw.
